countrycode,country,year,rgdpo,pop,emp,avh,rgdpo/pop,rgdpo/(avh*emp),continent
BRA,Brazil,1961,189670.5469,73.39227645,23.11371613,2135.097457,2584.339334,3.843371966,Americas
BRA,Brazil,1962,204087.4688,75.58559799,23.67173386,2136.195478,2700.084066,4.035945365,Americas
BRA,Brazil,1963,218231.0469,77.84921436,24.25370598,2137.294064,2803.253041,4.209922956,Americas
BRA,Brazil,1964,228095.0313,80.18552964,24.8609333,2138.393215,2844.590942,4.290528871,Americas
BRA,Brazil,1965,242627.5938,82.59702376,25.49477577,2139.492931,2937.485913,4.448136835,Americas
BRA,Brazil,1966,254558.5313,85.04684672,26.15668869,2140.593212,2993.156608,4.546432515,Americas
BRA,Brazil,1967,276455.6875,87.52435079,26.84820938,2141.69406,3158.614546,4.807870605,Americas
BRA,Brazil,1968,305420.5625,90.02858039,27.57098007,2142.795473,3392.484489,5.169700078,Americas
BRA,Brazil,1969,310829.8438,92.55854962,28.32673836,2143.897453,3358.197001,5.118257489,Americas
BRA,Brazil,1970,354428.4688,95.113265,29.11733055,2145,3726.383157,5.674789352,Americas
BRA,Brazil,1971,397863.875,97.48292,30.8243866,2128.540692,4081.370101,6.063984857,Americas
BRA,Brazil,1972,445991.6563,99.859383,32.53144455,2112.207682,4466.196794,6.490628729,Americas
BRA,Brazil,1973,506447.625,102.259497,36.50471878,2096,4952.573011,6.619028535,Americas
BRA,Brazil,1974,550841.125,104.706198,37.40150833,2079.770695,5260.826346,7.081443352,Americas
BRA,Brazil,1975,574166.625,107.216205,38.37090683,2063.667053,5355.222422,7.250972378,Americas
BRA,Brazil,1976,623541.0625,109.790938,39.41823196,2047.688101,5679.349078,7.725100021,Americas
BRA,Brazil,1977,637973.0625,112.425392,43.2518959,2031.832874,5674.634984,7.259541793,Americas
BRA,Brazil,1978,663618.375,115.121153,44.65151596,2016.100414,5764.521617,7.371740448,Americas
BRA,Brazil,1979,709012.1875,117.878411,43.83112335,2000.489771,6014.775577,8.086019124,Americas
BRA,Brazil,1980,709313.5,120.694009,43.31060028,1985,5876.956991,8.250561606,Americas
BRA,Brazil,1981,735147.9375,123.570327,45.12234879,1974.096823,5949.227095,8.253052263,Americas
BRA,Brazil,1982,752342.6875,126.498314,47.56423569,1963.253535,5947.452292,8.056729701,Americas
BRA,Brazil,1983,736500.75,129.448819,48.10080338,1952.469807,5689.513089,7.842175132,Americas
BRA,Brazil,1984,763958.375,132.383568,49.82992935,1941.745312,5770.794567,7.895636747,Americas
BRA,Brazil,1985,803910,135.27408,53.52490234,1931.079724,5942.823636,7.777702794,Americas
BRA,Brazil,1986,918830.5625,138.108912,55.01771927,1920.472719,6652.941864,8.696103643,Americas
BRA,Brazil,1987,949521.3125,140.891602,56.9767952,1909.923977,6739.374803,8.725505944,Americas
BRA,Brazil,1988,956651.8125,143.627503,58.94419861,1899.433177,6660.645019,8.544542451,Americas
BRA,Brazil,1989,978164.5,146.328304,60.16452408,1889,6684.725192,8.606755259,Americas
BRA,Brazil,1990,954572,149.003223,61.6319313,1879,6406.384914,8.242826035,Americas
BRA,Brazil,1991,1041851.125,151.648011,61.44888306,1868.470497,6870.193141,9.074138986,Americas
BRA,Brazil,1992,1071128.5,154.25938,61.26961517,1858,6943.684721,9.409156946,Americas
BRA,Brazil,1993,1155152.375,156.849078,61.98217773,1858.999731,7364.738064,10.02520166,Americas
BRA,Brazil,1994,1300092.75,159.432716,62.45842361,1860,8154.491641,11.19103807,Americas
BRA,Brazil,1995,1513901.75,162.019896,62.93206024,1855.231695,9343.924958,12.96664396,Americas
BRA,Brazil,1996,1817952.625,164.614688,61.78388977,1850.475615,11043.68418,15.90098208,Americas
BRA,Brazil,1997,1761591.875,167.20904,62.79587173,1845.731727,10535.26696,15.19867147,Americas
BRA,Brazil,1998,1687990.125,169.78525,62.61136627,1841,9941.912651,14.64410831,Americas
BRA,Brazil,1999,1630691.75,172.318675,65.88960266,1813.842815,9463.232874,13.64442808,Americas
BRA,Brazil,2000,1653572.375,174.79034,68.13045502,1837.92705,9460.319003,13.2054635,Americas
BRA,Brazil,2001,1645849.75,177.196054,68.45639038,1828.326394,9288.297978,13.14990034,Americas
BRA,Brazil,2002,1657569,179.53752,71.25364685,1818.725739,9232.437877,12.79078815,Americas
BRA,Brazil,2003,1651363,181.809246,72.30458069,1811.182515,9082.942899,12.60998358,Americas
BRA,Brazil,2004,1738794.25,184.006481,76.15927887,1803.126089,9449.635907,12.66191154,Americas
BRA,Brazil,2005,1802951.5,186.127103,78.41477966,1783.131227,9686.668255,12.89444969,Americas
BRA,Brazil,2006,1967472,188.167356,80.87911987,1779.167851,10455.96878,13.67272948,Americas
BRA,Brazil,2007,2191638.75,190.130443,81.35378265,1774.266485,11527.027,15.18351667,Americas
BRA,Brazil,2008,2439878.75,192.030362,82.75995636,1771.261862,12705.6926,16.64428792,Americas
BRA,Brazil,2009,2531593.25,193.886508,83.15142822,1764.546711,13057.08827,17.25405017,Americas
BRA,Brazil,2010,2938155.5,195.713635,86.35382843,1761.345747,15012.52327,19.31739522,Americas
BRA,Brazil,2011,3280995.75,197.514536,88.62892914,1769.621379,16611.41411,20.9194282,Americas
BRA,Brazil,2012,3271619,199.287299,89.50627136,1765.102172,16416.59562,20.70805961,Americas
BRA,Brazil,2013,3306056,201.035912,91.14819336,1751.553771,16445.10161,20.70802432,Americas
BRA,Brazil,2014,3297538.25,202.763739,92.83358765,1738.868878,16262.95839,20.42762481,Americas
BRA,Brazil,2015,3082939,204.471769,92.44722748,1722.875805,15077.57778,19.35606485,Americas
BRA,Brazil,2016,2931514,206.163053,90.62647247,1714.675028,14219.39556,18.8649246,Americas
BRA,Brazil,2017,2968825.5,207.833823,90.50138855,1709.594351,14284.61189,19.18829359,Americas
BRA,Brazil,2018,3042121.5,209.469323,92.09094238,1706.057169,14522.99294,19.36270631,Americas
BRA,Brazil,2019,3080048.5,211.049527,93.95682526,1707.795058,14593.96069,19.19523657,Americas
CAN,Canada,1950,177335.0156,13.76942017,6.123065472,2209.234041,12878.90219,13.10943178,Americas
CAN,Canada,1951,183433.7969,14.08315908,6.280704975,2194.183546,13025.04615,13.3106115,Americas
CAN,Canada,1952,199360.3438,14.53021132,6.330485821,2181.939348,13720.40223,14.43308134,Americas
CAN,Canada,1953,208587.75,14.92113167,6.363673687,2180.528393,13979.35187,15.03208252,Americas
CAN,Canada,1954,207755.875,15.36617924,6.313892365,2172.603665,13520.33396,15.14522159,Americas
CAN,Canada,1955,226018.9688,15.77313794,6.388563633,2154.656566,14329.3598,16.41963909,Americas
CAN,Canada,1956,244570,16.16105175,6.662359715,2142.278954,15133.29725,17.13559089,Americas
CAN,Canada,1957,250774.9531,16.71635934,6.745328426,2122.981755,15001.76851,17.51196159,Americas
CAN,Canada,1958,256754.75,17.16040409,6.54620409,2107.615125,14962.04569,18.60962575,Americas
CAN,Canada,1959,266929.8438,17.56335251,6.654062271,2104.4344,15198.11458,19.06228152,Americas
CAN,Canada,1960,276341.3125,17.95126632,6.629171848,2090.805868,15393.97319,19.93759768,Americas
CAN,Canada,1961,287788.0313,18.3131184,6.645765781,2066.495353,15714.85669,20.95527015,Americas
CAN,Canada,1962,306239.0313,18.65793026,6.811703205,2065.044999,16413.34419,21.77084599,Americas
CAN,Canada,1963,322408.6875,19.00875521,6.961044788,2050.357569,16961.06262,22.58929629,Americas
CAN,Canada,1964,345038.4688,19.37060917,7.201654434,2039.108423,17812.47382,23.49605342,Americas
CAN,Canada,1965,366615.6875,19.72444067,7.508636951,2021.214549,18586.8737,24.15669536,Americas
CAN,Canada,1966,391093.125,20.09531426,7.7658391,1995.114257,19461.90639,25.24201505,Americas
CAN,Canada,1967,402488.0625,20.46017288,7.906885147,1985.598111,19671.78209,25.6363518,Americas
CAN,Canada,1968,423943.375,20.77792208,7.91518259,1961.477696,20403.55014,27.30634298,Americas
CAN,Canada,1969,446108.5625,21.07762638,8.164087296,1942.468383,21165.02848,28.13059775,Americas
CAN,Canada,1970,458854.0625,21.374326,8.155790329,1925,21467.53364,29.2265663,Americas
CAN,Canada,1971,482861.7813,21.72346,8.32653904,1912,22227.66453,30.32986111,Americas
CAN,Canada,1972,510279.5625,22.072194,8.638175011,1904,23118.66063,31.02553162,Americas
CAN,Canada,1973,547975.6875,22.415322,9.09335041,1898,24446.47851,31.7498118,Americas
CAN,Canada,1974,562723.6875,22.745903,9.562041283,1891,24739.56244,31.1209649,Americas
CAN,Canada,1975,570347.1875,23.059265,9.65472126,1872,24733.97081,31.55685542,Americas
CAN,Canada,1976,603768.9375,23.354586,9.784326553,1862,25852.26463,33.14058347,Americas
CAN,Canada,1977,624670.875,23.634387,9.997224808,1834,26430.59348,34.07002624,Americas
CAN,Canada,1978,649280.8125,23.901717,10.2946167,1836,27164.60966,34.35181679,Americas
CAN,Canada,1979,675724.8125,24.161124,10.76099491,1841,27967.4411,34.10858099,Americas
CAN,Canada,1980,687911.0625,24.416886,11.08069038,1827,28173.57883,33.98027789,Americas
CAN,Canada,1981,711280.5625,24.668167,11.38222408,1812,28833.94467,34.4870158,Americas
CAN,Canada,1982,693443.5,24.916542,10.98460388,1788.362954,27830.64761,35.29970015,Americas
CAN,Canada,1983,717049.3125,25.171436,11.07682419,1780.215809,28486.62716,36.36311737,Americas
CAN,Canada,1984,767394.6875,25.444884,11.36948204,1791.11595,30159.09554,37.68377544,Americas
CAN,Canada,1985,786765.75,25.74481,11.79550362,1794.90562,30560.16921,37.16099555,Americas
CAN,Canada,1986,801484.1875,26.075498,12.16876316,1798.518926,30737.06157,36.62127897,Americas
CAN,Canada,1987,858473.25,26.432893,12.54377174,1807.027402,32477.46094,37.87336437,Americas
CAN,Canada,1988,901253.1875,26.806125,12.97882366,1807.814587,33621.16634,38.41117527,Americas
CAN,Canada,1989,934353.75,27.179502,13.23695564,1802.820481,34377.14753,39.15351313,Americas
CAN,Canada,1990,941469.375,27.541319,13.29020023,1795.29276,34183.8884,39.45839298,Americas
CAN,Canada,1991,917014,27.88881,13.05843639,1774.18933,32881.07309,39.58082343,Americas
CAN,Canada,1992,925953.8125,28.224409,12.93048096,1772.386979,32806.84504,40.40323081,Americas
CAN,Canada,1993,947825.9375,28.547967,13.03462696,1771.122321,33201.17112,41.05645295,Americas
CAN,Canada,1994,993124.5,28.860734,13.29109287,1784.990535,34410.92316,41.86075776,Americas
CAN,Canada,1995,1042290.125,29.164152,13.50254726,1785.016344,35738.74272,43.24448405,Americas
CAN,Canada,1996,1068538.625,29.457817,13.63617706,1798.80713,36273.51698,43.56251984,Americas
CAN,Canada,1997,1111285.875,29.742382,13.89970207,1796.677861,37363.71468,44.49898309,Americas
CAN,Canada,1998,1127568.75,30.022073,14.22367668,1792.643002,37557.99108,44.22189502,Americas
CAN,Canada,1999,1208232,30.302515,14.61546135,1791.860119,39872.33403,46.13533745,Americas
CAN,Canada,2000,1284667.375,30.588383,14.95276642,1786.186367,41998.5383,48.09970087,Americas
CAN,Canada,2001,1273725.25,30.880073,15.07483196,1773.040815,41247.48183,47.65456893,Americas
